hour,ET0,ET,WB,SWC,DELTA,F,f,Q,InF,PERC,Loss,PerLoss,Rhr,wLostHr,wLostDay,iLostHr,iLostDay
7,0.005,0.0043,0.0,1.1149599999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
8,0.01,0.0086,0.0508,1.1571599999999995,0.27063000000000004,3.3215668683075394,2.0677926188958153,0.0,0.0508,0.0,0.0508,Infinity,0.0508,0.0,0.0,0.0,0.0
9,0.014,0.01204,0.2286,1.28,0.265355,3.2970121150236436,2.0558741637584683,0.0,0.2286,0.10575999999999941,0.12284000000000059,Infinity,0.2286,0.0,0.0,0.0,0.0
10,0.024,0.02064,0.0254,1.28,0.24999999999999997,3.224154789064222,2.0205462039776276,0.0,0.0254,0.02540000000000009,9.020562075079397E-17,Infinity,0.0254,9.020562075079397E-17,0.0,0.0,0.0
11,0.008,0.00688,0.762,1.28,0.24999999999999997,3.224154789064222,2.0205462039776276,0.0,0.762,0.7619999999999998,2.220446049250313E-16,Infinity,0.762,0.0,0.0,0.0,0.0
12,0.002,0.00172,4.3688,1.28,0.24999999999999997,3.224154789064222,2.0205462039776276,2.3482537960223726,2.0205462039776276,2.020546203977627,0.0,NaN,4.3688,0.0,0.0,0.0,0.0
13,0.001,8.6E-4,2.0828,1.28,0.24999999999999997,3.224154789064222,2.0205462039776276,0.062253796022372576,2.0205462039776276,2.020546203977627,4.440892098500626E-16,Infinity,2.0828,0.0,0.0,0.0,0.0
14,0.0,0.0,2.413,1.28,0.24999999999999997,3.224154789064222,2.0205462039776276,0.3924537960223722,2.0205462039776276,2.020546203977627,4.440892098500626E-16,Infinity,2.413,0.0,0.0,0.0,0.0
15,0.0,0.0,1.2446,1.28,0.24999999999999997,3.224154789064222,2.0205462039776276,0.0,1.2446,1.2446,0.0,NaN,1.2446,0.0,0.0,0.0,0.0
16,0.0,0.0,0.5842,1.28,0.24999999999999997,3.224154789064222,2.0205462039776276,0.0,0.5842,0.5842,0.0,NaN,0.5842,0.0,0.0,0.0,0.0
17,0.0,0.0,0.4572,1.28,0.24999999999999997,3.224154789064222,2.0205462039776276,0.0,0.4572,0.45720000000000005,5.551115123125783E-17,Infinity,0.4572,5.551115123125783E-17,0.0,0.0,0.0
18,0.0,0.0,0.3048,1.28,0.24999999999999997,3.224154789064222,2.0205462039776276,0.0,0.3048,0.30479999999999996,5.551115123125783E-17,Infinity,0.3048,0.0,0.0,0.0,0.0
19,0.0,0.0,0.2032,1.28,0.24999999999999997,3.224154789064222,2.0205462039776276,0.0,0.2032,0.20320000000000005,5.551115123125783E-17,Infinity,0.2032,5.551115123125783E-17,0.0,0.0,0.0
20,0.001,8.6E-4,0.3556,1.28,0.24999999999999997,3.224154789064222,2.0205462039776276,0.0,0.3556,0.35560000000000014,1.1102230246251565E-16,Infinity,0.3556,1.1102230246251565E-16,0.0,0.0,0.0
21,0.001,8.6E-4,0.381,1.28,0.24999999999999997,3.224154789064222,2.0205462039776276,0.0,0.381,0.381,0.0,NaN,0.381,0.0,0.0,0.0,0.0
22,0.002,0.00172,0.3556,1.28,0.24999999999999997,3.224154789064222,2.0205462039776276,0.0,0.3556,0.35560000000000014,1.1102230246251565E-16,Infinity,0.3556,1.1102230246251565E-16,0.0,0.0,0.0
23,0.002,0.00172,0.4572,1.28,0.24999999999999997,3.224154789064222,2.0205462039776276,0.0,0.4572,0.45720000000000005,5.551115123125783E-17,Infinity,0.4572,5.551115123125783E-17,4.787836793695988E-16,0.0,0.0
0,0.002,0.00172,1.07,1.28,0.24999999999999997,3.224154789064222,2.0205462039776276,0.0,1.07,1.07,1.07,1.0,0.0,1.07,0.0,1.0,0.0
1,0.002,0.00172,0.0254,1.28,0.24999999999999997,3.224154789064222,2.0205462039776276,0.0,0.0254,0.02540000000000009,9.020562075079397E-17,Infinity,0.0254,9.020562075079397E-17,0.0,0.0,0.0
2,0.002,0.00172,0.0254,1.28,0.24999999999999997,3.224154789064222,2.0205462039776276,0.0,0.0254,0.02540000000000009,9.020562075079397E-17,Infinity,0.0254,9.020562075079397E-17,0.0,0.0,0.0
3,0.001,8.6E-4,0.0254,1.28,0.24999999999999997,3.224154789064222,2.0205462039776276,0.0,0.0254,0.02540000000000009,9.020562075079397E-17,Infinity,0.0254,9.020562075079397E-17,0.0,0.0,0.0
4,0.002,0.00172,0.0,1.27828,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
5,0.001,8.6E-4,0.0254,1.28,0.25021499999999997,3.225189676883368,2.0210476264458754,0.0,0.0254,0.023680000000000145,0.0017199999999998536,Infinity,0.0254,0.0,0.0,0.0,0.0
6,0.001,8.6E-4,0.0254,1.28,0.24999999999999997,3.224154789064222,2.0205462039776276,0.0,0.0254,0.02540000000000009,9.020562075079397E-17,Infinity,0.0254,9.020562075079397E-17,0.0,0.0,0.0
7,0.006,0.00516,0.0,1.27484,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
8,0.017,0.014620000000000001,0.0,1.26022,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
9,0.033,0.028380000000000002,0.0,1.2318399999999998,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
10,0.043,0.03698,0.0,1.1948599999999998,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
11,0.027,0.02322,0.0,1.1716399999999998,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
12,0.035,0.030100000000000002,0.0,1.1415399999999998,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
13,0.028,0.02408,0.0,1.1174599999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
14,0.013,0.011179999999999999,0.1016,1.2078799999999996,0.2703175,3.3201187127422105,2.0670895460152434,0.0,0.1016,0.0,0.1016,Infinity,0.1016,0.0,0.0,0.0,0.0
15,0.017,0.014620000000000001,0.0,1.1932599999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
16,0.015,0.0129,0.0,1.1803599999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
17,0.005,0.0043,0.0,1.1760599999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
18,0.001,8.6E-4,0.0,1.1751999999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,1.1751999999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,1.1751999999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,1.1751999999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,1.1751999999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,1.1751999999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,1.07,0.0,1.0
0,0.0,0.0,0.0,1.1751999999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,1.1751999999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,1.1751999999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,1.1751999999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,1.1751999999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,1.1751999999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,1.1751999999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
7,0.008,0.00688,0.0,1.1683199999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
8,0.021,0.01806,0.0,1.1502599999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
9,0.035,0.030100000000000002,0.0,1.1201599999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
10,0.038,0.03268,0.0,1.0874799999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
11,0.046,0.03956,0.0,1.0479199999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
12,0.052,0.044719999999999996,0.0,1.0031999999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
13,0.044,0.03784,0.0,0.9653599999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
14,0.045,0.0387,0.0,0.9266599999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
15,0.038,0.03268,0.0,0.8939799999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
16,0.025,0.021500000000000002,0.0,0.8724799999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
17,0.007,0.00602,0.0,0.8664599999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
18,0.001,8.6E-4,0.0,0.8655999999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.8655999999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.8655999999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.8655999999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.8655999999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.8655999999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.8655999999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.8655999999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.8655999999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.8655999999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.8655999999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.8655999999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.8655999999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
7,0.008,0.00688,0.0,0.8587199999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
8,0.023,0.01978,0.0,0.8389399999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
9,0.035,0.030100000000000002,0.0,0.8088399999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
10,0.038,0.03268,0.0,0.7761599999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
11,0.058,0.04988,0.0,0.7262799999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
12,0.059,0.05073999999999999,0.0,0.6755399999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
13,0.049,0.042140000000000004,0.0,0.6333999999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
14,0.045,0.0387,0.0,0.5946999999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
15,0.042,0.03612,0.0,0.5585799999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
16,0.024,0.02064,0.0,0.5379399999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
17,0.009,0.0077399999999999995,0.0,0.5301999999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
18,0.002,0.00172,0.0,0.5284799999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
19,0.001,8.6E-4,0.0,0.5276199999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.5276199999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.5276199999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.5276199999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.5276199999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.5276199999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.5276199999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.5276199999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.5276199999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.5276199999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.5276199999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.5276199999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
7,0.008,0.00688,0.0,0.5207399999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
8,0.022,0.01892,0.0,0.5018199999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
9,0.041,0.03526,0.0,0.46655999999999936,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
10,0.05,0.043000000000000003,0.0,0.4235599999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
11,0.052,0.044719999999999996,0.0,0.3788399999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
12,0.049,0.042140000000000004,0.0,0.3366999999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
13,0.058,0.04988,0.0,0.2868199999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
14,0.045,0.0387,0.0,0.2481199999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
15,0.043,0.03698,0.0,0.21113999999999938,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
16,0.031,0.02666,0.0,0.1844799999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
17,0.008,0.00688,0.0,0.1775999999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
18,0.003,0.00258,0.0,0.1750199999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
19,0.002,0.00172,0.0,0.1732999999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.1732999999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.1732999999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.1732999999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.1732999999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,1.09,1.2632999999999994,0.38833750000000006,3.8189961732684874,2.3103205482034825,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,1.2632999999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,1.2632999999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,1.2632999999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,1.2632999999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,1.2632999999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,1.2632999999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
7,0.009,0.0077399999999999995,0.0,1.2555599999999993,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
8,0.023,0.01978,0.0,1.2357799999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
9,0.038,0.03268,0.0,1.2030999999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
10,0.049,0.042140000000000004,0.0,1.1609599999999993,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
11,0.06,0.0516,0.0,1.1093599999999992,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
12,0.042,0.03612,0.0,1.0732399999999993,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
13,0.055,0.0473,0.0,1.0259399999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
14,0.025,0.021500000000000002,0.0,1.0044399999999993,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
15,0.017,0.014620000000000001,0.0254,1.0152199999999993,0.28444500000000006,3.384794992003524,2.0985089373402284,0.0,0.0254,0.0,0.0254,Infinity,0.0254,0.0,0.0,0.0,0.0
16,0.012,0.01032,0.3302,1.28,0.28309750000000006,3.3786944427103314,2.0955436634940696,0.0,0.3302,0.06541999999999937,0.2647800000000006,Infinity,0.3302,0.0,0.0,0.0,0.0
17,0.003,0.00258,0.0,1.27742,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
18,0.001,8.6E-4,0.0,1.27656,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
19,0.001,8.6E-4,0.0,1.2756999999999998,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,1.2756999999999998,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,1.2756999999999998,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,1.2756999999999998,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,1.2756999999999998,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,1.2756999999999998,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,1.2756999999999998,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,1.2756999999999998,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,1.2756999999999998,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,1.2756999999999998,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,1.2756999999999998,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,1.2756999999999998,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
7,0.005,0.0043,0.0,1.2713999999999999,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
8,0.02,0.0172,0.0,1.2541999999999998,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
9,0.024,0.02064,0.0,1.2335599999999998,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
10,0.026,0.022359999999999998,0.0,1.2111999999999998,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
11,0.037,0.03182,0.0,1.1793799999999999,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
12,0.049,0.042140000000000004,0.0,1.1372399999999998,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
13,0.036,0.030959999999999998,0.0,1.1062799999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
14,0.029,0.02494,0.0,1.0813399999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
15,0.023,0.01978,0.0,1.0615599999999998,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
16,0.018,0.015479999999999999,0.0,1.04608,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
17,0.007,0.00602,0.0,1.04006,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
18,0.002,0.00172,0.0,1.03834,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
19,0.001,8.6E-4,0.0,1.03748,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,1.03748,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,1.03748,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,1.03748,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,1.03748,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,1.03748,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,1.03748,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,1.03748,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,1.03748,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
4,0.001,8.6E-4,0.0,1.0366199999999999,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,1.0366199999999999,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
6,0.001,8.6E-4,0.0,1.0357599999999998,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
7,0.004,0.00344,0.0,1.0323199999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
