hour,Rhr,Ihrsoil,ET0,ET,WB,SWC,DELTA,F,f,Q,InF,PERC,Loss,PerLoss,wLostHr,wLostDay,iLostHr,iLostDay,Ihr
18,0.0,0.0,0.006,0.00594,0.0,0.8581600000000003,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
19,0.5842,0.0,0.002,0.00198,0.5842,1.2192,0.2973805774278215,3.442658237249512,2.126650845279617,0.0,0.5842,0.22316000000000025,0.3610399999999998,Infinity,0.0,0.0,0.0,0.0,0.0
20,0.1016,0.0,0.001,9.9E-4,0.1016,1.2192,0.24999999999999997,3.224154789064222,2.0205462039776276,0.0,0.1016,0.10159999999999991,8.326672684688674E-17,Infinity,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,1.2192,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,1.2192,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,1.2192,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,9.020562075079397E-17,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,1.2192,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,1.2192,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,1.2192,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,1.2192,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,1.2192,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,1.2192,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.003,0.00297,0.0,1.2162300000000001,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.008,0.00792,0.0,1.2083100000000002,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.013,0.01287,0.0,1.1954400000000003,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.029,0.028710000000000003,0.0,1.1667300000000003,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.035,0.03465,0.0,1.1320800000000002,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.016,0.01584,0.0,1.1162400000000001,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.018,0.01782,0.0,1.0984200000000002,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.021,0.02079,0.0,1.07763,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.016,0.01584,0.0,1.06179,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.013,0.01287,0.0,1.04892,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.018,0.01782,0.0,1.0311000000000001,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.013,0.01287,0.0,1.0182300000000002,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.004,0.00396,0.0,1.0142700000000002,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.001,9.9E-4,0.0,1.0132800000000002,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.001,9.9E-4,0.0,1.0122900000000001,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.001,9.9E-4,0.0,1.0113,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.002,0.00198,0.0,1.00932,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.003,0.00297,0.0,1.00635,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.002,0.00198,0.0,1.00437,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.002,0.00198,0.0,1.00239,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
2,0.0254,0.0,0.002,0.00198,0.0254,1.0258099999999999,0.2784527559055118,3.357557335540907,2.085272260274926,0.0,0.0254,0.0,0.0254,Infinity,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.001,9.9E-4,0.0,1.0248199999999998,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,1.0248199999999998,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,1.0248199999999998,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.002,0.00198,0.0,1.0228399999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.011,0.010889999999999999,0.0,1.0119499999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.021,0.02079,0.0,0.9911599999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.028,0.02772,0.0,0.9634399999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.036,0.03564,0.0,0.9277999999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
11,0.0254,0.0,0.06,0.059399999999999994,0.0254,0.8937999999999997,0.28824146981627297,3.401907639899254,2.1068286212557354,0.0,0.0254,0.0,0.0254,Infinity,0.0,0.0,0.0,0.0,0.0
12,0.0508,0.0,0.059,0.05841,0.0508,0.8861899999999997,0.2927034120734908,3.4218804167443935,2.116542120164086,0.0,0.0508,0.0,0.0508,Infinity,0.0,0.0,0.0,0.0,0.0
13,0.0254,0.0,0.014,0.01386,0.0254,0.8977299999999997,0.2937020997375328,3.4263304682739744,2.1187068224670496,0.0,0.0254,0.0,0.0254,Infinity,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.019,0.01881,0.0,0.8789199999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.022,0.021779999999999997,0.0,0.8571399999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.028,0.02772,0.0,0.8294199999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.021,0.02079,0.0,0.8086299999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
18,0.0508,0.0,0.007,0.00693,0.0508,0.8524999999999997,0.30388057742782154,3.471271526172528,2.140577690093463,0.0,0.0508,0.0,0.0508,Infinity,0.0,0.0,0.0,0.0,0.0
19,0.0254,0.0,0.003,0.00297,0.0254,0.8749299999999997,0.29812335958005254,3.4459432987517813,2.1282494184626355,0.0,0.0254,0.0,0.0254,Infinity,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.002,0.00198,0.0,0.8729499999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
21,0.0254,0.0,0.002,0.00198,0.0254,0.8963699999999997,0.29543963254593175,3.4340552309846517,2.122464898709231,0.0,0.0254,0.0,0.0254,Infinity,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.002,0.00198,0.0,0.8943899999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.001,9.9E-4,0.0,0.8933999999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.8933999999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.8933999999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.8933999999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.8933999999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
4,0.1016,0.0,0.001,9.9E-4,0.1016,0.9940099999999996,0.2927559055118111,3.4221145059419675,2.116655987213852,0.0,0.1016,0.0,0.1016,Infinity,0.0,0.0,0.0,0.0,0.0
5,0.2032,0.0,0.001,9.9E-4,0.2032,1.1962199999999996,0.2795524934383202,3.3625773606953957,2.087711326352989,0.0,0.2032,0.0,0.2032,Infinity,0.0,0.0,0.0,0.0,0.0
6,0.4572,0.0,0.001,9.9E-4,0.4572,1.2192,0.25301574803149607,3.238631727091489,2.0275615835388887,0.0,0.4572,0.4342199999999996,0.02298000000000039,Infinity,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.002,0.00198,0.0,1.21722,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.002,0.00198,0.0,1.2152399999999999,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.001,9.9E-4,0.0,1.2142499999999998,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.002,0.00198,0.0,1.2122699999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.011,0.010889999999999999,0.0,1.2013799999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.031,0.03069,0.0,1.1706899999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
13,0.1016,0.0,0.039,0.03861,0.1016,1.2192,0.2563661417322835,3.2546173900202366,2.0353106345922374,0.0,0.1016,0.053089999999999415,0.04851000000000058,Infinity,0.0,0.0,0.0,0.0,0.0
14,0.4064,0.0,0.046,0.04554,0.4064,1.2192,0.24999999999999997,3.224154789064222,2.0205462039776276,0.0,0.4064,0.4063999999999999,1.1102230246251565E-16,Infinity,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.041,0.04059,0.0,1.1786100000000002,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.036,0.03564,0.0,1.1429700000000003,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.026,0.02574,0.0,1.1172300000000002,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.01,0.0099,0.0,1.1073300000000001,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.002,0.00198,0.0,1.10535,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,1.10535,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,1.10535,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,1.10535,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,1.10535,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,1.10535,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,1.10535,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,1.10535,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,1.10535,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,1.10535,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3
5,0.1016,0.0,0.0,0.0,0.1016,1.20695,0.26494094488188974,3.2950747321599767,2.0549340436503045,0.0,0.1016,0.0,0.1016,Infinity,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.005,0.00495,0.0,1.202,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
7,0.4064,0.0,0.016,0.01584,0.4064,1.2192,0.252257217847769,3.2349983499942643,2.025800676892048,0.0,0.4064,0.3892,0.017199999999999993,Infinity,0.0,0.0,0.0,0.0,0.0
8,0.7112,0.0,0.027,0.02673,0.7112,1.2192,0.24999999999999997,3.224154789064222,2.0205462039776276,0.0,0.7112,0.7112,0.0,NaN,0.0,0.0,0.0,0.0,0.0
9,0.1778,0.0,0.044,0.043559999999999995,0.1778,1.2192,0.24999999999999997,3.224154789064222,2.0205462039776276,0.0,0.1778,0.17779999999999996,5.551115123125783E-17,Infinity,0.0,0.0,0.0,0.0,0.0
10,0.0508,0.0,0.041,0.04059,0.0508,1.2192,0.24999999999999997,3.224154789064222,2.0205462039776276,0.0,0.0508,0.050799999999999956,4.163336342344337E-17,Infinity,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.061,0.06039,0.0,1.1588100000000001,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.07,0.0693,0.0,1.0895100000000002,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.063,0.06237,0.0,1.0271400000000002,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.063,0.06237,0.0,0.9647700000000001,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.033,0.032670000000000005,0.0,0.9321000000000002,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.016,0.01584,0.0,0.9162600000000002,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.025,0.02475,0.0,0.8915100000000001,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.009,0.00891,0.0,0.8826000000000002,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.001,9.9E-4,0.0,0.8816100000000001,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.001,9.9E-4,0.0,0.8806200000000001,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.8806200000000001,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.8806200000000001,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.8806200000000001,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.8806200000000001,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.8806200000000001,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.8806200000000001,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.8806200000000001,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.8806200000000001,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.8806200000000001,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.005,0.00495,0.0,0.8756700000000001,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.017,0.01683,0.0,0.85884,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.021,0.02079,0.0,0.8380500000000001,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.036,0.03564,0.0,0.8024100000000001,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.042,0.04158,0.0,0.7608300000000001,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.035,0.03465,0.0,0.7261800000000002,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.044,0.043559999999999995,0.0,0.6826200000000001,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.055,0.05445,0.0,0.6281700000000001,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.06,0.059399999999999994,0.0,0.5687700000000001,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.05,0.0495,0.0,0.5192700000000001,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.021,0.02079,0.0,0.49848000000000015,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.015,0.014849999999999999,0.0,0.48363000000000017,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.008,0.00792,0.0,0.4757100000000002,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.003,0.00297,0.0,0.4727400000000002,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.4727400000000002,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.4727400000000002,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.4727400000000002,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.4727400000000002,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.4727400000000002,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.4727400000000002,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.4727400000000002,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.4727400000000002,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.4727400000000002,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.4727400000000002,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.006,0.00594,0.0,0.4668000000000002,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.018,0.01782,0.0,0.4489800000000002,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.026,0.02574,0.0,0.4232400000000002,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.043,0.04257,0.0,0.38067000000000023,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.06,0.059399999999999994,0.0,0.3212700000000002,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.068,0.06732,0.0,0.25395000000000023,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.076,0.07524,0.0,0.17871000000000023,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.053,0.052469999999999996,0.0,0.12624000000000024,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.055,0.05445,0.0,0.07179000000000024,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.027,0.02673,0.0,0.045720000000000004,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.02,0.0198,0.0,0.045720000000000004,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.007,0.00693,0.0,0.045720000000000004,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.005,0.00495,0.0,0.045720000000000004,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.045720000000000004,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.045720000000000004,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.045720000000000004,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.045720000000000004,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.001,9.9E-4,0.0,0.045720000000000004,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.045720000000000004,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.045720000000000004,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.045720000000000004,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.045720000000000004,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
4,0.0,1.3,0.0,0.0,1.3,1.2192,0.40399999999999997,3.879255501949034,2.3398180636887833,0.0,1.3,0.12651999999999997,0.12651999999999997,0.09732307692307689,0.12651999999999997,0.0,0.09732307692307689,0.0,1.3
5,0.0,0.0,0.0,0.0,0.0,1.2192,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
