WB,ET0,SWC,ET,DELTA,F,f,PERC,Q,InF,Loss,PerLoss
0.0,0.001,0.8199000000000001,8.6E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8190400000000001,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8190400000000001,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8190400000000001,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8190400000000001,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.001,0.8190400000000001,8.6E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.006,0.8181800000000001,0.00516,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.019,0.8130200000000001,0.01634,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.028,0.79668,0.02408,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.038,0.7726000000000001,0.03268,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.049,0.73992,0.042140000000000004,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.058,0.6977800000000001,0.04988,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.058,0.6479,0.04988,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.066,0.59802,0.056760000000000005,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.061,0.54126,0.05246,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.054,0.48879999999999996,0.04644,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.044,0.44236,0.03784,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.031,0.40452,0.02666,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.018,0.37786,0.015479999999999999,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.005,0.36238,0.0043,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.001,0.35807999999999995,8.6E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.001,0.3572199999999999,8.6E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.3563599999999999,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.3563599999999999,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.3563599999999999,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.3563599999999999,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.3563599999999999,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.3563599999999999,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.3563599999999999,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.3563599999999999,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.006,0.3563599999999999,0.00516,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.02,0.3511999999999999,0.0172,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.03,0.3339999999999999,0.0258,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.046,0.3081999999999999,0.03956,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.059,0.26863999999999993,0.05073999999999999,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.067,0.21789999999999993,0.057620000000000005,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.071,0.16027999999999992,0.061059999999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.067,0.09921999999999992,0.057620000000000005,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.061,0.048,0.05246,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.056,0.048,0.04816,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.044,0.048,0.03784,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.031,0.048,0.02666,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.017,0.048,0.014620000000000001,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.005,0.048,0.0043,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.003,0.048,0.00258,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.001,0.048,8.6E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.048,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.048,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.048,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.048,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.048,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.048,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.048,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.048,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.005,0.048,0.0043,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.019,0.048,0.01634,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.028,0.048,0.02408,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.042,0.048,0.03612,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.054,0.048,0.04644,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.068,0.048,0.058480000000000004,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.073,0.048,0.06277999999999999,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.043,0.048,0.03698,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.052,0.048,0.044719999999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.047,0.048,0.04042,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.039,0.048,0.03354,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.017,0.048,0.014620000000000001,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.013,0.048,0.011179999999999999,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.003,0.048,0.00258,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.002,0.048,0.00172,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.001,0.048,8.6E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.048,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.048,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
2.32,0.0,0.048,0.0,0.40399999999999997,3.879255501949034,2.3398180636887833,1.0879999999999999,0.0,2.32,1.0879999999999999,0.4689655172413793
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.005,1.28,0.0043,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.018,1.2757,0.015479999999999999,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.027,1.2602200000000001,0.02322,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.039,1.237,0.03354,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.06,1.2034600000000002,0.0516,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.063,1.15186,0.05418,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.063,1.0976800000000002,0.05418,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.062,1.0435000000000003,0.05332,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.071,0.9901800000000003,0.061059999999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.052,0.9291200000000003,0.044719999999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.036,0.8844000000000003,0.030959999999999998,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.019,0.8534400000000003,0.01634,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
1.7018,0.01,0.8371000000000003,0.0086,0.3053624999999999,3.4777531837772555,2.143733440125782,1.2589000000000004,0.0,1.7018,0.4428999999999996,Infinity
0.4826,0.004,1.28,0.00344,0.24999999999999997,3.224154789064222,2.0205462039776276,0.4825999999999999,0.0,0.4826,5.551115123125783E-17,Infinity
0.6604,0.001,1.28,8.6E-4,0.24999999999999997,3.224154789064222,2.0205462039776276,0.6603999999999999,0.0,0.6604,1.1102230246251565E-16,Infinity
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.006,1.28,0.00516,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.011,1.27484,0.00946,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.022,1.26538,0.01892,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.031,1.24646,0.02666,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.047,1.2198,0.04042,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.064,1.17938,0.05504,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.058,1.1243400000000001,0.04988,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.07,1.0744600000000002,0.060200000000000004,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.058,1.0142600000000002,0.04988,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.042,0.9643800000000001,0.03612,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.024,0.9282600000000001,0.02064,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.635,0.007,0.9076200000000001,0.00602,0.29654749999999996,3.4389690779563624,2.1248557407980155,0.2626200000000001,0.0,0.635,0.37237999999999993,Infinity
0.508,0.001,1.28,8.6E-4,0.24999999999999997,3.224154789064222,2.0205462039776276,0.508,0.0,0.508,0.0,NaN
0.0762,0.0,1.28,0.0,0.24999999999999997,3.224154789064222,2.0205462039776276,0.07620000000000005,0.0,0.0762,4.163336342344337E-17,Infinity
0.0254,0.0,1.28,0.0,0.24999999999999997,3.224154789064222,2.0205462039776276,0.02540000000000009,0.0,0.0254,9.020562075079397E-17,Infinity
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.003,1.28,0.00258,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.008,1.27742,0.00688,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.02,1.27054,0.0172,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.04,1.25334,0.0344,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.054,1.21894,0.04644,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.048,1.1724999999999999,0.04128,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.055,1.13122,0.0473,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0254,0.036,1.08392,0.030959999999999998,0.27451,3.3394799998811338,2.0764910282790314,0.0,0.0,0.0254,0.0254,Infinity
0.0,0.058,1.07836,0.04988,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.042,1.02848,0.03612,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.022,0.99236,0.01892,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.023,0.97344,0.01978,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.015,0.95366,0.0129,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.008,0.9407599999999999,0.00688,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.005,0.9338799999999999,0.0043,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.003,0.92958,0.00258,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.001,0.9269999999999999,8.6E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.002,0.92614,0.00172,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
2.15,0.0,0.9244199999999999,0.0,0.2944475,3.4296471012153047,2.12032029199093,1.76474029199093,0.029679708009069827,2.12032029199093,1.79442,0.8346139534883721
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.001,1.28,8.6E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.006,1.27914,0.00516,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.02,1.27398,0.0172,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.024,1.2567799999999998,0.02064,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.044,1.2361399999999998,0.03784,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.051,1.1982999999999997,0.043859999999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.051,1.1544399999999997,0.043859999999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.058,1.1105799999999997,0.04988,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.066,1.0606999999999998,0.056760000000000005,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.063,1.0039399999999998,0.05418,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.057,0.9497599999999998,0.04902,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.046,0.9007399999999999,0.03956,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.03,0.8611799999999998,0.0258,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.017,0.8353799999999998,0.014620000000000001,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.007,0.8207599999999998,0.00602,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.003,0.8147399999999998,0.00258,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.003,0.8121599999999998,0.00258,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.001,0.8095799999999997,8.6E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8087199999999998,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8087199999999998,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8087199999999998,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8087199999999998,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8087199999999998,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8087199999999998,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.003,0.8087199999999998,0.00258,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.006,0.8061399999999997,0.00516,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.014,0.8009799999999997,0.01204,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.031,0.7889399999999996,0.02666,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.043,0.7622799999999996,0.03698,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.043,0.7252999999999996,0.03698,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.051,0.6883199999999996,0.043859999999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.059,0.6444599999999996,0.05073999999999999,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.065,0.5937199999999996,0.0559,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.059,0.5378199999999996,0.05073999999999999,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.054,0.4870799999999996,0.04644,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.044,0.44063999999999964,0.03784,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.034,0.40279999999999966,0.029240000000000002,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.018,0.37355999999999967,0.015479999999999999,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.008,0.3580799999999997,0.00688,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.005,0.3511999999999997,0.0043,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.004,0.34689999999999965,0.00344,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.004,0.34345999999999965,0.00344,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.005,0.34001999999999966,0.0043,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.005,0.33571999999999963,0.0043,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.006,0.3314199999999996,0.00516,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.006,0.3262599999999996,0.00516,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.007,0.3210999999999996,0.00602,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.006,0.3150799999999996,0.00516,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.007,0.3099199999999996,0.00602,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.012,0.30389999999999956,0.01032,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.024,0.29357999999999956,0.02064,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.028,0.27293999999999957,0.02408,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.028,0.24885999999999958,0.02408,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.032,0.2247799999999996,0.02752,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.026,0.1972599999999996,0.022359999999999998,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.028,0.1748999999999996,0.02408,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.022,0.15081999999999962,0.01892,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.028,0.13189999999999963,0.02408,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.027,0.10781999999999962,0.02322,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.021,0.08459999999999962,0.01806,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.019,0.06653999999999963,0.01634,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.012,0.05019999999999963,0.01032,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0254,0.005,0.048,0.0043,0.40399999999999997,3.879255501949034,2.3398180636887833,0.0,0.0,0.0254,0.0254,Infinity
0.0,0.002,0.0691,0.00172,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.002,0.06738,0.00172,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.003,0.06566,0.00258,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0254,0.001,0.06308,8.6E-4,0.402115,3.8720645062974697,2.336296877454258,0.0,0.0,0.0254,0.0254,Infinity
0.0,0.001,0.08762,8.6E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.08676,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.254,0.0,0.08676,0.0,0.399155,3.8607391534178435,2.330751848064976,0.0,0.0,0.254,0.254,Infinity
0.0,0.0,0.34076,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0254,0.0,0.34076,0.0,0.367405,3.7365724556938313,2.270009411507925,0.0,0.0,0.0254,0.0254,Infinity
0.762,0.001,0.36616,8.6E-4,0.36423,3.723871991618557,2.2638018430381477,0.0,0.0,0.762,0.762,Infinity
1.6256,0.0,1.1273,0.0,0.2690875,3.314410861804485,2.064318608463604,1.4728999999999999,0.0,1.6256,0.15270000000000006,Infinity
0.8382,0.001,1.28,8.6E-4,0.24999999999999997,3.224154789064222,2.0205462039776276,0.8381999999999998,0.0,0.8382,1.1102230246251565E-16,Infinity
1.2954,0.001,1.28,8.6E-4,0.24999999999999997,3.224154789064222,2.0205462039776276,1.2954,0.0,1.2954,0.0,NaN
0.5842,0.002,1.28,0.00172,0.24999999999999997,3.224154789064222,2.0205462039776276,0.5842,0.0,0.5842,0.0,NaN
0.1524,0.006,1.28,0.00516,0.24999999999999997,3.224154789064222,2.0205462039776276,0.1524000000000001,0.0,0.1524,8.326672684688674E-17,Infinity
0.0,0.01,1.28,0.0086,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.013,1.2714,0.011179999999999999,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0254,0.012,1.2602200000000001,0.01032,0.2524725,3.2360300939780227,2.02630069475818,0.00562000000000018,0.0,0.0254,0.01977999999999982,Infinity
0.0,0.02,1.28,0.0172,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0762,0.008,1.2628,0.00688,0.25215,3.23448434715016,2.025551578002278,0.05899999999999994,0.0,0.0762,0.017200000000000062,Infinity
0.0508,0.009,1.28,0.0077399999999999995,0.24999999999999997,3.224154789064222,2.0205462039776276,0.050799999999999956,0.0,0.0508,4.163336342344337E-17,Infinity
0.0,0.009,1.28,0.0077399999999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.005,1.27226,0.0043,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.26796,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.002,1.26796,0.00172,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.002,1.26624,0.00172,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.002,1.26452,0.00172,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.003,1.2628000000000001,0.00258,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
1.89,0.001,1.2602200000000001,8.6E-4,0.2524725,3.2360300939780227,2.02630069475818,1.87022,0.0,1.89,1.87022,0.9895343915343916
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.001,1.28,8.6E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
